id,osm_type,name,amenity,leisure,shop,railway,highway,public_transport,lat,lon,kategoria
12650405004,node,,,playground,,,,,54.36555862426758,18.583629608154297,plac_zabaw
12653999614,node,Eugeniusz Lipiński,,,bakery,,,,54.35716247558594,18.583425521850586,sklep
12653999616,node,,,,hairdresser,,,,54.357242584228516,18.583904266357422,fryzjer
12653999617,node,Gekon,,,pet,,,,54.35725402832031,18.583959579467773,sklep_zoologiczny
12669955743,node,Bambam Bawialnia,cafe,indoor_play,,,,,54.35807418823242,18.58198356628418,kawiarnia_restauracja
12674204178,node,La Barberia del Norte,,,hairdresser,,,,54.32558822631836,18.602964401245117,fryzjer
12676377584,node,PKO BP,bank,,,,,,54.34928894042969,18.646345138549805,bank_atm
12676829701,node,Mezalians,restaurant,,,,,,54.350128173828125,18.65494728088379,kawiarnia_restauracja
12677116593,node,,atm,,,,,,54.37971115112305,18.604890823364258,bank_atm
12677116596,node,,atm,,,,,,54.37958908081055,18.60499382019043,bank_atm
12680663828,node,,atm,,,,,,54.373680114746094,18.626604080200195,bank_atm
12681724572,node,Bar pod Rurami,pub,,,,,,54.37443542480469,18.627487182617188,pub
12696645670,node,,,playground,,,,,54.38608932495117,18.626466751098633,plac_zabaw
12729181601,node,Pinseria Gdańsk,restaurant,,,,,,54.38868713378906,18.596506118774414,kawiarnia_restauracja
12729839130,node,,,playground,,,,,54.36383056640625,18.58768081665039,plac_zabaw
12729839134,node,Dziki Gon,restaurant,,,,,,54.36555099487305,18.589733123779297,kawiarnia_restauracja
12729973631,node,,,playground,,,,,54.322166442871094,18.585119247436523,plac_zabaw
12729973650,node,,,playground,,,,,54.3238410949707,18.5880069732666,plac_zabaw
12732223144,node,Kidzińscy,,,bakery,,,,54.343353271484375,18.679983139038086,sklep
12740070896,node,Pracownia Wypieków,,,bakery,,,,54.392826080322266,18.64752960205078,sklep
12740386797,node,Friese,,,bakery,,,,54.37440872192383,18.627355575561523,sklep
12762899563,node,Knyszyńska 03,,,,,bus_stop,,54.31409454345703,18.602487564086914,przystanek_autobus
12782635967,node,Garnek smaków,restaurant,,,,,,54.36383056640625,18.627038955688477,kawiarnia_restauracja
12806640703,node,Content,restaurant,,,,,,54.350616455078125,18.660974502563477,kawiarnia_restauracja
12814086501,node,,atm,,,,,,54.355289459228516,18.649621963500977,bank_atm
12814472911,node,Biedronka,,,supermarket,,,,54.34868240356445,18.58988380432129,sklep
12820363064,node,Sztuczka,restaurant,,,,,,54.356651306152344,18.66130256652832,kawiarnia_restauracja
12825651652,node,Tadeusz Dąbrowski,,,bakery,,,,54.374942779541016,18.613449096679688,sklep
12826039698,node,Kaszubska,,,bakery,,,,54.356693267822266,18.648910522460938,sklep
12826039700,node,Hair Space,,,hairdresser,,,,54.356178283691406,18.649250030517578,fryzjer
12829272915,node,Brama Żuławska 06,,,,,bus_stop,,54.348236083984375,18.66806983947754,przystanek_autobus
12842041455,node,,,playground,,,,,54.33424377441406,18.620637893676758,plac_zabaw
12842041576,node,,,playground,,,,,54.33301544189453,18.618999481201172,plac_zabaw
12842102932,node,,,playground,,,,,54.33293914794922,18.609790802001953,plac_zabaw
12842105143,node,,,playground,,,,,54.33134460449219,18.615713119506836,plac_zabaw
12842105193,node,,,playground,,,,,54.33116149902344,18.61734390258789,plac_zabaw
12842229653,node,,,playground,,,,,54.32426452636719,18.585445404052734,plac_zabaw
12842229815,node,,,playground,,,,,54.323360443115234,18.582931518554688,plac_zabaw
12842229936,node,,,playground,,,,,54.32710266113281,18.57777214050293,plac_zabaw
12853828758,node,Żabka,,,convenience,,,,54.33621597290039,18.608598709106445,sklep
12861591315,node,,,playground,,,,,54.31081771850586,18.576160430908203,plac_zabaw
12861591316,node,,,playground,,,,,54.31199264526367,18.572389602661133,plac_zabaw
12873757255,node,Żabka,,,convenience,,,,54.39522933959961,18.64689064025879,sklep
12873757256,node,Żabka,,,convenience,,,,54.39596939086914,18.611717224121094,sklep
12873757258,node,Żabka,,,convenience,,,,54.356407165527344,18.66143035888672,sklep
12873757259,node,Żabka,,,convenience,,,,54.34763717651367,18.617578506469727,sklep
12873757260,node,Żabka,,,convenience,,,,54.348262786865234,18.66613006591797,sklep
12873757261,node,Żabka,,,convenience,,,,54.32792663574219,18.61458969116211,sklep
12873858383,node,Marlena Michalska,,,hairdresser,,,,54.3505744934082,18.586166381835938,fryzjer
12873858385,node,HairStory,,,hairdresser,,,,54.35042953491211,18.586456298828125,fryzjer
12873861205,node,,atm,,,,,,54.35042190551758,18.586641311645508,bank_atm
12896199959,node,,atm,,,,,,54.36383056640625,18.644927978515625,bank_atm
12914370462,node,Zero Zero,restaurant,,,,,,54.36390686035156,18.648563385009766,kawiarnia_restauracja
12943734601,node,Vice versa,restaurant,,,,,,54.34949493408203,18.657983779907227,kawiarnia_restauracja
12945236202,node,moja gruzja,restaurant,,,,,,54.39247131347656,18.596073150634766,kawiarnia_restauracja
12960781364,node,Durga,restaurant,,,,,,54.35100173950195,18.6557674407959,kawiarnia_restauracja
12964567140,node,Pupilmarket,,,pet,,,,54.378658294677734,18.615819931030273,sklep_zoologiczny
12964567143,node,Retro Atelier Wiesława Horn,,,hairdresser,,,,54.379791259765625,18.6163330078125,fryzjer
12964567145,node,Bakuense,,,hairdresser,,,,54.38102722167969,18.616064071655273,fryzjer
12964567149,node,Mikropiekarnia,,,bakery,,,,54.3795051574707,18.616195678710938,sklep
12964567152,node,Ukraińska Kuchnia,,,bakery,,,,54.37930679321289,18.616132736206055,sklep
12964567157,node,Butikowy Fryzjer,,,hairdresser,,,,54.378997802734375,18.616010665893555,fryzjer
12964567163,node,Eugeniusz Lipiński,,,bakery,,,,54.37872314453125,18.61583709716797,sklep
12964696693,node,Bank Pekao,bank,,,,,,54.35868453979492,18.58249282836914,bank_atm
12977546989,node,Wow Włosy,,,hairdresser,,,,54.375125885009766,18.61631965637207,fryzjer
12977564502,node,Studio Figura,,fitness_centre,,,,,54.374847412109375,18.618900299072266,silownia
12977564505,node,Długosz,,,hairdresser,,,,54.37473678588867,18.61929702758789,fryzjer
12977594075,node,Uwaga Piwo,pub,,,,,,54.349693298339844,18.651935577392578,pub
12979791971,node,Family Pets & Zoo,,,pet,,,,54.39067077636719,18.60969352722168,sklep_zoologiczny
12979791972,node,Rogalik,,,bakery,,,,54.390525817871094,18.60907554626465,sklep
12979792137,node,Kolbudy,,,bakery,,,,54.390380859375,18.6123104095459,sklep
13001437116,node,Maxi Zoo,,,pet,,,,54.38202667236328,18.58922004699707,sklep_zoologiczny
13001437121,node,Green Caffè Nero,cafe,,,,,,54.38334655761719,18.590457916259766,kawiarnia_restauracja
13001437124,node,Uplift,,fitness_centre,,,,,54.382991790771484,18.59092140197754,silownia
13006281717,node,Netto,,,supermarket,,,,54.30927276611328,18.602834701538086,sklep
13011250343,node,Od Zera,restaurant,,,,,,54.321659088134766,18.605178833007812,kawiarnia_restauracja
13011250344,node,Barberki ng,,,hairdresser,,,,54.321624755859375,18.60519790649414,fryzjer
13011832425,node,Chopina 01,,,,,bus_stop,,54.38993835449219,18.5869083404541,przystanek_autobus
13017557945,node,Stokrotka,cafe,,,,,,54.35549545288086,18.66281509399414,kawiarnia_restauracja
13017579588,node,Fresh Cut,,,hairdresser,,,,54.34878158569336,18.654464721679688,fryzjer
13017595601,node,,,,hairdresser,,,,54.35396957397461,18.655973434448242,fryzjer
13019619115,node,Dobosz Centrum Medyczne,clinic,,,,,,54.37739181518555,18.60516929626465,szpital_przychodnia
13028533951,node,,,playground,,,,,54.3952522277832,18.648487091064453,plac_zabaw
13028533955,node,Cacko,restaurant,,,,,,54.394649505615234,18.647171020507812,kawiarnia_restauracja
13030836401,node,Stołówka,restaurant,,,,,,54.32441711425781,18.618383407592773,kawiarnia_restauracja
13030852101,node,Papudajnia,restaurant,,,,,,54.3373908996582,18.612716674804688,kawiarnia_restauracja
13031380688,node,,,playground,,,,,54.34959030151367,18.6179256439209,plac_zabaw
13031763516,node,Żabka,,,convenience,,,,54.391334533691406,18.57390022277832,sklep
13031989702,node,Paul,,,bakery,,,,54.355255126953125,18.644594192504883,sklep
13032571127,node,,,playground,,,,,54.356292724609375,18.654922485351562,plac_zabaw
13037818632,node,Sempre,restaurant,,,,,,54.352787017822266,18.657978057861328,kawiarnia_restauracja
13037818645,node,Czekoladowa Żaba,restaurant,,,,,,54.3500862121582,18.655134201049805,kawiarnia_restauracja
13039414725,node,MoYami,,,hairdresser,,,,54.38223648071289,18.586353302001953,fryzjer
13040922385,node,Swojska 05,,,,,bus_stop,,54.37884521484375,18.634288787841797,przystanek_autobus
13057518787,node,,atm,,,,,,54.347442626953125,18.657747268676758,bank_atm
13057518789,node,,atm,,,,,,54.346378326416016,18.656564712524414,bank_atm
13057518794,node,Il Panino,restaurant,,,,,,54.347625732421875,18.656667709350586,kawiarnia_restauracja
13057518795,node,Studio 1,nightclub,,,,,,54.34761428833008,18.65671730041504,klub
13057542702,node,Freitag,restaurant,,,,,,54.34724807739258,18.65950584411621,kawiarnia_restauracja
13057542705,node,Macari,restaurant,,,,,,54.34747314453125,18.65900421142578,kawiarnia_restauracja
13057542706,node,Rybakówka,restaurant,,,,,,54.34733581542969,18.658710479736328,kawiarnia_restauracja
13057542708,node,,atm,,,,,,54.347389221191406,18.65829849243164,bank_atm
13057568291,node,Polskie Smaki,restaurant,,,,,,54.355281829833984,18.646484375,kawiarnia_restauracja
13061640177,node,Publiczne Pozytywne Przedszkole nr 1,kindergarten,,,,,,54.382877349853516,18.60917091369629,szkola_przedszkole
13061640178,node,Atelier fryzur Ewelina Narloch,,,hairdresser,,,,54.38316345214844,18.60915756225586,fryzjer
13061657808,node,XIX Liceum Ogólnokształcące im.Mariana Mokwy,school,,,,,,54.385986328125,18.608840942382812,szkola_przedszkole
13061657809,node,II Liceum Ogólnokształcące im. dr. Władysława Pniewskiego,school,,,,,,54.38544464111328,18.609275817871094,szkola_przedszkole
13061658054,node,abc,,,convenience,,,,54.38400650024414,18.60994529724121,sklep
13061658212,node,"Salon fryzur ""U Beaty""",,,hairdresser,,,,54.386661529541016,18.608287811279297,fryzjer
13061658225,node,Żabka,,,convenience,,,,54.387054443359375,18.609933853149414,sklep
13065286047,node,Trasernia,,,hairdresser,,,,54.388587951660156,18.596710205078125,fryzjer
13074108869,node,,restaurant,,,,,,54.34895706176758,18.66844940185547,kawiarnia_restauracja
13081772355,node,Żabka,,,convenience,,,,54.349403381347656,18.60846710205078,sklep
13084510176,node,abc,,,convenience,,,,54.360267639160156,18.722822189331055,sklep
13084510411,node,Gneba,,,bakery,,,,54.361228942871094,18.715898513793945,sklep
13084510416,node,Neutrino,,,convenience,,,,54.36133575439453,18.715587615966797,sklep
13084510431,node,Ryszard Kraskowski,,,bakery,,,,54.36161804199219,18.716083526611328,sklep
13087996568,node,Żabka,,,convenience,,,,54.379215240478516,18.633033752441406,sklep
13097132827,node,,,playground,,,,,54.36208724975586,18.635622024536133,plac_zabaw
13097185213,node,,,playground,,,,,54.35480499267578,18.630321502685547,plac_zabaw
13105783764,node,Żabka,,,convenience,,,,54.3433952331543,18.569793701171875,sklep
13117080400,node,,,playground,,,,,54.390899658203125,18.611982345581055,plac_zabaw
13120461744,node,,,playground,,,,,54.3071403503418,18.6015682220459,plac_zabaw
13141164751,node,MG's Barber Shop,,,hairdresser,,,,54.30805969238281,18.581945419311523,fryzjer
13149495043,node,,,playground,,,,,54.34816360473633,18.613605499267578,plac_zabaw
13153810588,node,Berg Cafe,cafe,,,,,,54.34831619262695,18.652908325195312,kawiarnia_restauracja
13153810592,node,White Rabbit,restaurant,,,,,,54.3481559753418,18.653722763061523,kawiarnia_restauracja
13195740646,node,Eugeniusz Lipiński,,,bakery,,,,54.37939453125,18.582088470458984,sklep
13203803996,node,Kultura,,,hairdresser,,,,54.37275314331055,18.617998123168945,fryzjer
13204899055,node,Pizza Park,restaurant,,,,,,54.38015365600586,18.622573852539062,kawiarnia_restauracja
13204899355,node,Tekstura,,,hairdresser,,,,54.37882995605469,18.623939514160156,fryzjer
13205143966,node,,,playground,,,,,54.32398223876953,18.633834838867188,plac_zabaw
13205144409,node,,,,convenience,,,,54.32600784301758,18.63927459716797,sklep
13233802666,node,,,,hairdresser,,,,54.32640075683594,18.619848251342773,fryzjer
29178907,way,Skwer im. Anny Walentynowicz,,park,,,,,54.377232337990996,18.61146007989219,park
60064090,way,Szkoła Podstawowa nr 67 im. kapitana żeglugi wielkiej Tadeusza Ziółkowskiego,school,,,,,,54.34460633243201,18.650371179152014,szkola_przedszkole
60103285,way,Szkoła Podstawowa nr 8,school,,,,,,54.33914217724379,18.60765344799271,szkola_przedszkole
60134079,way,Park Jordanowski,,park,,,,,54.39669093263291,18.67168067905011,park
60135829,way,Twierdza Wisłoujście,,park,,,,,54.39567378208093,18.67944568802291,park
60142967,way,Szkoła Podstawowa nr 57 im. gen. Władysława Andersa,school,,,,,,54.35776659348751,18.652792057070798,szkola_przedszkole
60231926,way,VIII Liceum Ogólnokształcące im. Komisji Edukacji Narodowej,school,,,,,,54.34827170682311,18.61734463947425,szkola_przedszkole
60231930,way,Szkoła Podstawowa nr 14 im. ks. Grzegorza Piramowicza,school,,,,,,54.34818207691687,18.618811129276,szkola_przedszkole
60234229,way,Żłobek nr 19,kindergarten,,,,,,54.34189927691964,18.620575122282474,szkola_przedszkole
60234236,way,Przedszkole nr 76 Radosny Zakątek,kindergarten,,,,,,54.34195448177404,18.621261522714956,szkola_przedszkole
60235396,way,Przedszkole nr 85 Wesoły Ul,kindergarten,,,,,,54.34073229217571,18.622897652747923,szkola_przedszkole
60900772,way,,,park,,,,,54.33892886135173,18.649296891689847,park
70031665,way,Park im. Józefa Wybickiego,,park,,,,,54.38462770490295,18.610356932203736,park
70037894,way,Skwer Ignacego Daszyńskiego,,park,,,,,54.345725099476795,18.64609833116473,park
88201353,way,Zakład Doskonalenia Zawodowego,college,,,,,,54.37728272059895,18.61485547079587,uczelnia
88378424,way,Park de Gaulle'a,,park,,,,,54.37922320631225,18.602333356581525,park
88380841,way,,,park,,,,,54.37904150170317,18.6230872618905,park
88380845,way,Park Kuźniczki,,park,,,,,54.382013338282526,18.607518527704766,park
88380850,way,Park nad Strzyżą,,park,,,,,54.38046112690709,18.618411958998543,park
88382338,way,Wydział Farmaceutyczny (GUM),university,,,,,,54.381749584739616,18.623708025379464,uczelnia
88383692,way,Park Akademicki,,park,,,,,54.37114075847201,18.623750379441297,park
88389317,way,Park Millenium,,park,,,,,54.3972573969446,18.6142667408561,park
88441783,way,Park na Wroniej Górce,,park,,,,,54.36068196948207,18.63358761162315,park
88451676,way,Skwer Janiny Rokickiej,,park,,,,,54.376017627704215,18.617218282902506,park
88451685,way,,,playground,,,,,54.380740461007946,18.61820987568145,plac_zabaw
88467293,way,"Podstawowa Szkoła Społeczna ""Niedźwiednik""",school,,,,,,54.390635850471305,18.594987162888,szkola_przedszkole
88471023,way,Lidl,,,supermarket,,,,54.38424269909937,18.597633966378783,sklep
88481077,way,Plac Biskupa Edwarda O’Rourke,,park,,,,,54.382967998388715,18.626053662013256,park
88481091,way,Merkus,,,supermarket,,,,54.37891034011018,18.631983445237246,sklep
88486988,way,Lidl,,,supermarket,,,,54.377601959241126,18.633302062858107,sklep
88488458,way,Biblioteka Główna UG,library,,,,,,54.397078595052236,18.574541178686793,biblioteka
89764881,way,"Dom Medyczny „Kilińskiego""",clinic,,,,,,54.38622626221918,18.605059892013713,szpital_przychodnia
90972015,way,Lidl,,,supermarket,,,,54.390076199444074,18.619061868511952,sklep
90972041,way,Polmed,clinic,,,,,,54.39318303645034,18.598266781530874,szpital_przychodnia
93227186,way,,,playground,,,,,54.38036349993765,18.618261491450504,plac_zabaw
93351895,way,Koi Koi,restaurant,,,,,,54.38088594300431,18.60289796419176,kawiarnia_restauracja
93908689,way,Neutrino,,,convenience,,,,54.38343743723741,18.614170539027516,sklep
95698828,way,Park im. Daniela Gralatha,,park,,,,,54.36725222136363,18.630041583971582,park
96108391,way,,library,,,,,,54.358269187914,18.649365978901148,biblioteka
96616572,way,Narodowy Bank Polski,bank,,,,,,54.34955193085219,18.64653667459605,bank_atm
96616579,way,BNP Paribas,bank,,,,,,54.34943492323602,18.64689783795499,bank_atm
96765611,way,Tereska,,,convenience,,,,54.347693606313285,18.651502636515847,sklep
97075192,way,Poradnia Chirurgii Stomatologicznej,clinic,,,,,,54.36246607336659,18.63033571153594,szpital_przychodnia
97264209,way,Biblioteka Gdańskiego Uniwersytetu Medycznego,library,,,,,,54.36398147444984,18.628307808851538,biblioteka
97410173,way,Park Profesora Franciszka Duszeńki,,park,,,,,54.34984367202703,18.670957595064994,park
97443993,way,Biedronka,,,supermarket,,,,54.36266437642844,18.71117130074047,sklep
97692215,way,Merkus,,,supermarket,,,,54.35657701664357,18.685152572631907,sklep
97741960,way,Żabka,,,convenience,,,,54.36032305311258,18.709240149402063,sklep
98361580,way,Biedronka,,,supermarket,,,,54.36042223936268,18.719023219899004,sklep
100072480,way,Skwer im. Polskich Harcerzy w byłym Wolnym Mieście Gdańsku,,park,,,,,54.35126098651271,18.64507624936701,park
100072482,way,Skwer Czesława Niemena,,park,,,,,54.35221362264106,18.64458982795015,park
103068488,way,Skwer Marszałka Józefa Piłsudskiego,,park,,,,,54.38622858199696,18.591034835687303,park
103179275,way,LaGrande,restaurant,,,,,,54.385385641719594,18.580053239462064,kawiarnia_restauracja
103306110,way,Livio,,,supermarket,,,,54.37970885941612,18.582794932858565,sklep
103306146,way,Kirkor,restaurant,,,,,,54.37943328465154,18.584481784591006,kawiarnia_restauracja
103851650,way,Biedronka,,,supermarket,,,,54.35965498361852,18.58417350431633,sklep
104048154,way,Carrefour Market,,,supermarket,,,,54.35719145343877,18.6194279215773,sklep
104051565,way,Żabka,,,convenience,,,,54.35427759326861,18.5995401879416,sklep
104217084,way,Żabka,,,convenience,,,,54.35543897639675,18.613085070236366,sklep
104217358,way,Hotel Amber,restaurant,,,,,,54.358044839100096,18.621450569778425,kawiarnia_restauracja
104353037,way,Pizzeria Familia,restaurant,,,,,,54.35403823852539,18.610641479492188,kawiarnia_restauracja
104353773,way,Park Generała Józefa Bema,,park,,,,,54.352311978868855,18.632100516257495,park
104419280,way,Delikatesy Fart,,,supermarket,,,,54.34980773925783,18.623985290527344,sklep
104718901,way,Wojewódzka i Miejska Biblioteka Publiczna w Gdańsku,library,,,,,,54.35120947929282,18.64399041115622,biblioteka
104999598,way,Merkus,,,supermarket,,,,54.34430503845214,18.621927261352536,sklep
104999635,way,,childcare,,,,,,54.34206272342593,18.620616154491792,szkola_przedszkole
104999697,way,Podwodna Kraina,kindergarten,,,,,,54.341568823203836,18.624788650500992,szkola_przedszkole
104999698,way,Szkrabolandia,kindergarten,,,,,,54.3417954470238,18.625335151724645,szkola_przedszkole
104999705,way,Merkus,,,supermarket,,,,54.341489670834825,18.629807466268858,sklep
105308553,way,Biedronka,,,supermarket,,,,54.34082866927917,18.61925071681376,sklep
105310090,way,SDDZ Szpital dzienny dla zwierząt,veterinary,,,,,,54.343236034147104,18.62130123423888,weterynarz
105606859,way,Park Oruński im. Emilii Hoene,,park,,,,,54.32184133251425,18.626149294867314,park
105697425,way,Wojewódzka i Miejska Biblioteka Publiczna Filia nr 46,library,,,,,,54.32700271414028,18.624250823777018,biblioteka
105784024,way,Biedronka,,,supermarket,,,,54.35151239688854,18.58633164178794,sklep
105806372,way,Lidl,,,supermarket,,,,54.356508827998496,18.588489613062194,sklep
111648825,way,Biedronka,,,supermarket,,,,54.319084846990236,18.58242938713456,sklep
111751739,way,Bank Spółdzielczy w Sztumie. Oddział,bank,,,,,,54.314972295264496,18.62977869176648,bank_atm
111751740,way,Zajazd Tallar,restaurant,,,,,,54.31518844161953,18.629518480785357,kawiarnia_restauracja
111765610,way,Merkus,,,supermarket,,,,54.32378139452154,18.63571840398588,sklep
111850806,way,,,park,,,,,54.32165319552447,18.6347816168425,park
112236670,way,abc,,,convenience,,,,54.342716943311835,18.676995913774295,sklep
124621792,way,Szkoła Podstawowa Specjalna nr 26,school,,,,,,54.35523569521944,18.659033150507522,szkola_przedszkole
124648981,way,Gdańskie Szkoły Autonomiczne,school,,,,,,54.356355752781205,18.655108198580237,szkola_przedszkole
124659786,way,,,park,,,,,54.35523712750744,18.65131657019666,park
124952484,way,I Liceum Ogólnokształcące im. Mikołaja Kopernika,school,,,,,,54.3585268459479,18.64864121344942,szkola_przedszkole
131300114,way,Park Salwator,,park,,,,,54.34600744052914,18.64307301300176,park
131307128,way,Uniwersyteckie Centrum Kliniczne,hospital,,,,,,54.365852268825854,18.622792721320433,szpital_przychodnia
138318888,way,Skwer Heweliusza,,park,,,,,54.354206713881645,18.649092158911092,park
138743631,way,,,park,,,,,54.35311894302344,18.64655321333691,park
139333896,way,,,park,,,,,54.355093844053435,18.624928417773102,park
142516925,way,Skwer Gyddanyzc,,park,,,,,54.35495261737632,18.653241081700042,park
142643209,way,Skwer Świętopełka Wielkiego,,park,,,,,54.3516714609163,18.653357245027966,park
142706382,way,Zespół Szkół Łączności im. Obrońców Poczty Polskiej,school,,,,,,54.354446866368825,18.657062416278848,szkola_przedszkole
143069443,way,Szkoła Podstawowa nr 50 im. Emilii Plater,school,,,,,,54.35283928928379,18.655462579329686,szkola_przedszkole
143069519,way,Skwer im. Macieja Kosycarza,,park,,,,,54.35349237419054,18.656166267284508,park
143492603,way,Przedszkole Nr 32,kindergarten,,,,,,54.35138135704681,18.656001779466745,szkola_przedszkole
143492619,way,,,park,,,,,54.34991738872031,18.65597286120971,park
143911608,way,Pod Wesołą Chmurką,kindergarten,,,,,,54.35291924578674,18.653652253442143,szkola_przedszkole
144731995,way,Targ Drzewny,,park,,,,,54.352114704073095,18.648341874204707,park
147405467,way,Biedronka,,,supermarket,,,,54.31029269849744,18.58782173783341,sklep
149762620,way,,,playground,,,,,54.360828956955245,18.592515709832533,plac_zabaw
150443452,way,,,playground,,,,,54.30826189002203,18.592938707137627,plac_zabaw
150444938,way,,,playground,,,,,54.30863194812851,18.592975147465438,plac_zabaw
150444945,way,,,playground,,,,,54.30756744094503,18.59265811344811,plac_zabaw
150446023,way,,,playground,,,,,54.30906717068946,18.589201776183348,plac_zabaw
151350426,way,Lidl,,,supermarket,,,,54.326049179210614,18.613548740146022,sklep
151402702,way,,,playground,,,,,54.32478105028649,18.608868971970004,plac_zabaw
151877480,way,Carrefour Market,,,supermarket,,,,54.32969512486545,18.600385697941427,sklep
155243534,way,Szkoła Podstawowa nr 86 im. prof. Jerzego Sampa,school,,,,,,54.316390352135315,18.589187879453313,szkola_przedszkole
155249282,way,Szkoła Podstawowa nr 12,school,,,,,,54.32478530265522,18.584307771348946,szkola_przedszkole
158925050,way,Lewiatan,,,convenience,,,,54.33408680806856,18.655757498367574,sklep
160584915,way,Biedronka,,,supermarket,,,,54.332027074240855,18.58402129750193,sklep
160718678,way,Lidl,,,supermarket,,,,54.33551372182091,18.59676605849748,sklep
160718679,way,Netto,,,supermarket,,,,54.3361570614271,18.597365625524382,sklep
161313048,way,WiMBP w Gdańsku filia nr 19,library,,,,,,54.33958318691615,18.6165275272432,biblioteka
163934441,way,Piekarnia Spółdzielnia Kolbudy,,,convenience,,,,54.32646560668945,18.62398338317871,sklep
164040887,way,,,playground,,,,,54.32707080113695,18.623014499327798,plac_zabaw
165045835,way,,,playground,,,,,54.356855034823845,18.58124046853754,plac_zabaw
165356558,way,,,playground,,,,,54.35309520654188,18.57164956794811,plac_zabaw
165357177,way,,,playground,,,,,54.35757360950243,18.58735689217545,plac_zabaw
165358131,way,Netto,,,supermarket,,,,54.35839929141778,18.583159082282933,sklep
165358177,way,,,playground,,,,,54.35695121104826,18.575116933216346,plac_zabaw
165358181,way,,,playground,,,,,54.35900551482419,18.57272630691914,plac_zabaw
165453065,way,,,playground,,,,,54.391973682365624,18.608122584831694,plac_zabaw
165823528,way,Lidl,,,supermarket,,,,54.390690627331466,18.59164874717707,sklep
166259479,way,,,playground,,,,,54.324117470044584,18.616246171913968,plac_zabaw
166259483,way,,,playground,,,,,54.32198603511898,18.615506530434185,plac_zabaw
166259484,way,,,playground,,,,,54.323394024736665,18.61781525863213,plac_zabaw
166259485,way,,,playground,,,,,54.32354960756194,18.615835496061806,plac_zabaw
166259487,way,,,playground,,,,,54.3214962402791,18.61441594764491,plac_zabaw
166259488,way,,,playground,,,,,54.32407778680637,18.617836958316946,plac_zabaw
166261049,way,,,playground,,,,,54.32165530117671,18.616518452720005,plac_zabaw
166839925,way,Przedszkole nr 75,kindergarten,,,,,,54.36196416573747,18.59095224868468,szkola_przedszkole
168200771,way,Lidl,,,supermarket,,,,54.37729247546315,18.61656104862972,sklep
168972288,way,,,playground,,,,,54.35691961307043,18.577172457621625,plac_zabaw
169700582,way,,,playground,,,,,54.35793495807827,18.631535107014795,plac_zabaw
169700583,way,,,playground,,,,,54.35761546246546,18.62900730128635,plac_zabaw
169700585,way,,,playground,,,,,54.35880513471059,18.62932913852659,plac_zabaw
169774372,way,Szkoła Podstawowa nr 43,school,,,,,,54.35676454415963,18.614685370286093,szkola_przedszkole
170104224,way,Szkoła Podstawowa nr 58 im. Kazimierza Sołtysika w Gdańsku,school,,,,,,54.35196423738191,18.62738498125431,szkola_przedszkole
170107179,way,,,playground,,,,,54.35357200169799,18.60912834792527,plac_zabaw
170107185,way,,,playground,,,,,54.35434688603818,18.608567725102045,plac_zabaw
170335264,way,Skwer im. Ignacego Wilczewskiego,,park,,,,,54.35082629249929,18.63180460479713,park
173355206,way,Skwer prof. Pawła Gałuszki,,park,,,,,54.3836051895292,18.5805645487097,park
174189331,way,,,park,,,,,54.34744773040492,18.650217989294397,park
174895971,way,Park poforteczny „Grodzisko”,,park,,,,,54.355564751815635,18.638974878166486,park
174897279,way,Park im. Jana Pawła II,,park,,,,,54.39930044420417,18.601072872044767,park
175295043,way,,,playground,,,,,54.326831194011945,18.626238935420396,plac_zabaw
177328744,way,,,playground,,,,,54.338811023976895,18.607728230563872,plac_zabaw
177328763,way,,,playground,,,,,54.3369573553699,18.609187858284717,plac_zabaw
177328765,way,,,playground,,,,,54.33698353166992,18.60751194468647,plac_zabaw
177636448,way,Szkoła Podstawowa nr 19 im. Zasłużonych Ludzi Morza,school,,,,,,54.32656167966165,18.625704659818044,szkola_przedszkole
179686632,way,,,playground,,,,,54.326083007420266,18.622882063133495,plac_zabaw
179686634,way,,,playground,,,,,54.32499859120546,18.619496227140292,plac_zabaw
179686635,way,,,playground,,,,,54.32612499955013,18.621341942204435,plac_zabaw
179686636,way,,,playground,,,,,54.326980462751685,18.621292595352106,plac_zabaw
179689750,way,,,playground,,,,,54.32415844390892,18.61397176865548,plac_zabaw
179749646,way,Zespół Szkolno - Przedszkolny nr 2 w Gdańsku,school,,,,,,54.3533285708011,18.602972599141044,szkola_przedszkole
179749654,way,,,playground,,,,,54.354704153085514,18.61253247346824,plac_zabaw
179749656,way,,,playground,,,,,54.35344512472308,18.602162366668082,plac_zabaw
179800308,way,,,park,,,,,54.37755705008916,18.607988841789062,park
179804128,way,Pizzeria u Skrzypka,restaurant,,,,,,54.32313919067383,18.60193061828613,kawiarnia_restauracja
180465314,way,,,playground,,,,,54.32612999011146,18.619480209256356,plac_zabaw
180465315,way,,,playground,,,,,54.327118327026525,18.619426956669667,plac_zabaw
180465316,way,,,playground,,,,,54.32623291015625,18.625123023986816,plac_zabaw
180467731,way,,,playground,,,,,54.325649450151,18.613379753397087,plac_zabaw
180541478,way,,,playground,,,,,54.33019821445149,18.60347570122667,plac_zabaw
180541480,way,,,playground,,,,,54.33127187929874,18.60362193189467,plac_zabaw
180541481,way,,,playground,,,,,54.331014889387525,18.601864109132578,plac_zabaw
